Sentiment	Tweet
4	I have been a fan of the LG HBS series since the amazingHBS-700and also own theHBS-730and the newHBS-800.With the SF500 Motorola has clearly taken a more than close look at the HBS series and attempted to improve on it. Here's how I find these two compare:- Battery life: Moto wins. This thing keeps on going and lasts even longer than the already amazing HBS-730. Too bad the remaining battery life estimator is so inaccurate (it reports 4 hours remaining on a full charge when it's much closer to 10)- Convenience and durability: Moto wins again. The Buds sit tight around your neck and don't bounce. The cords are not as fragile on the LGs and the magnets holding the earbuds are much stronger on the Moto Buds. Unlike the HBS-730 and 800 the Buds do not report their power level to the Bluetooth host (the iPhone shows a little bar next to the bluetooth icon indicating the battery status when you use the LG headphones). That's funny since the older SF600 have the feature.- Ergonomy: LG wins big time. The button layout and functionality are intuitive and logical on the LG and completely convoluted and inconvenient on the Buds; on the Buds the same button is used for FF (one press) or REW (two presses); also the power button on the LG is a sliding switch whereas the Buds use an electronic switch which makes it much more difficult to find out if your headset is on or off.- Sound quality: I would rate the Buds somewhere between the 700 and the 730; mostly they lack bass and presence.- Range: excellent but the outlandish 150ft range advertised is only available when connected to a Bluetooth Class 1 device and these are rare -- only featured on a few Motorola phones as far as I could tell. When connected to a Class 2 device (which most devices are) the range is 33ft like all other devices; I think Motorola is a little disingenuous when advertising this extended range.In conclusion... They're not bad and if the LG series didn't exist they would deserve 5 stars. However considering they're a blatant rip-off of a successful concept it's disappointing that Motorola improved on some of the flaws of the HBS series (mostly the cord durability and the magnet strength) but failed to pick up on the ergonomy (button layout power switch).Which one should you pick? in my opinion the cheapest one you can find unless you need to connect to two devices in which case the Moto Buds or the HBS-800 are a must; and if you easily get irritated and confused by complicated controls stay away from the Buds.Recommended but they're not the LG HBS-series killer that Motorola probably designed them to be.
4	It is not the greatest  The sounds works fine on most calls.  it is not very good on call overseas.  people don't hear very well.  However I am mostly satisfied with it.
4	Excellent sound quality and easy to pair. Looked just as the ad said and the shipping was right on the money.
4	I'm using mine with the Jabra A210 non-bluetooth phone adapter and it works fine. I've used it in the office on my cellphone (handsfree allows me to type and talk with no wires) I use it in the car and it gives me great movement without wires. Very small clips around the ear and you don't even realize its there. Very pleased with this unit. I charge it overnight and it works all day from 530am till 11pm constantly receiving calls. I've had this for a about a week and I'll leave it on this weekend to see just how long it will last before running out of gas. I'm pleased with the quality of the Microphone and Earpiece. Can't believe just how well the mic works. I can shout and whisper and the volume is constant. This is my first bluetooth earpiece and I'm happy with it ! Some calls have slight distortion but since other calls are crystal clear I have to believe its the cellphone connection and not the earpiece.
4	This headset works fine. It fits perfectly over the ear. Volume isgreat! connects quickly. No echooo. Maybe all the nay sayers need abetter cell phone. I've tried three bluetooth devices and the HS820 isfar superior to the rest.
4	I bought this headset for probably the same reason most people did the price. For 30 bucks and from a reliable company you can't go wrong. I got what I paid for. The sound quality and the mic quality are both decent enough at least for someone who isn't obsessive about how crystal clear the reception is. It has a tendency to drop the connection sometimes for no apparent reason annoying at times but not very common.About a month after use it stopped working for no explicit reason. I sent it back and got a replacement from Motorola. However only a month or so after that I seemed to have misplaced it and had pretty much thought it was lost.Today about a month and a half later I found it in my dryer. Apparently it had been in the pocket of one of my jeans that I hadn't washed for a while and it went through a whole wash and dry cycle. Happy that I found it but I all but gave up on it to work again. I gave it a shot anyway and lo and behold it did start charging. So after an hour I tried pairing it with my phone and voila IT STILL WORKS! I was stunned. Not only that a bluetooth headset could go through that abuse and still function like new but a headset that seems relatively cheap and outdated!So based on my first experience it was a 2 but any piece of electronic equipment that can survive a wash and dry HAS to get two more stars in my book. Reliable and saved me from shelling out more money for a more expensive replacement. It gets the job done.
4	I always thought it was obnoxious to leave your headset on all the time but now i know why people do it. One you forget you have it on and two it's kind of a pain in the neck to setup. This particular product is pretty good it pairs up well with my RAZR after saying yes to no less than three questions and works very well. The only complaint I have is it could be louder but it serves my purpose.
4	I love this headset.  It's light has good voice quality louder earpiece volume than the phone itself (Mot V710) and the battery outlasts the phone.  A previous reviewer mentioned having to carry 2 chargers.  Motorola makes a Y adapter so you can charge both your phone and headset from 1 charger.  I think I paid under $10 for it but don't quote me.  I love the headset but when I'm in an airport it picks up the background noise as loudly as my voice.  If it was noise canceling it would have gotten 5 stars.  One last note: My phone doesn't ring when connected to the headset so you must have the headset on to know you have an incoming call.  This is a complaint about the phone though not the headset.Update 03-05-2005I just bought an HS-810 because I keep getting complaints of background noise being louder than my voice.  I like it better but the 820 does have better incoming sound quality.  But all in all I like the 810 much better.  The flip open design is especially nice.  Search for the HS810 to see my complete review.Update 07-21-2005My Motorola V710 went in the dunk a few months ago so I had to buy a new one.  The new software allows the phone to ring even when the headset is connected.  Much better.
4	I got this as a Christmas present for my brother and he absoultely loves it. When talking to him it sounds very clear and there is no static. It is a much better than my Jabra headset which cost nearly twice the price.
4	At first I was a bit leary about buying one of these because I had heard that they were never loud enough unless you were in a very quiet place. NOT TRUE! I have to say I've had to turn down the volume on this before! Now don't take that out of context but this is a great product. I live in Texas and drive a loud truck and I've been able to use this product driving down the road! I would definitely recommend this product. A great purchase for the money.
4	This is a great cable for me !!I love using it in my car.I connect it to my smartphone to listen to my radio app while I am traveling out of town.Once I lose  range of my favorite  radio station I plug it in and  continue listening  to my favorite radio station thru the app. .Great deal !
0	Don't purchase these if you plan to use in your car. The side walls are too thin and if this lays next to any 12 power source my Sirus Radio in my case you'll get the electrical whine as the cars rpm's increase and decrease. You get what you pay for.
4	It does what it's supposed to.  Hook up my cell phone to my car so I can listen to my mp3.  I'm not a audio geek/master so I don't know if it's a good decibel or crisp bass or tremble but songs seems to play well.
0	Received it plugged it in didn't work. Tried jostling the cable and plug around couldn't get it to work. Can't recommend it.
4	I bought one for my dad to use occasionally and tested it for a couple songs and had no issues like others have had maybe I'm not using it as long. It is cheaper feeling than my more expensive ones. I will update this if things change.
4	We bought this item to replace a broken 3.5 mm cable we use to connect our FM modulator to our iPhone 4s.  We needed something with a thin piece of rubber over the plug so that it didn't catch on the after-market case on our iPhones.  this product worked great and the price was excellent.
0	Bought this as a line-in cable for my in-dash stereo from my cell phone. The cable does not work. I only get sound out of one side of the stereo when it's fully plugged in. In order to hear stereo i need to hold cable out to before the spring click. Unfortunately this doesn't suit my needs for the car.
4	The price was good and the cable works great. It seems to be well made. There isn't much else to say about this product.
4	This is a basic cable.  It works and it is cheap.  There is not much else you can say about it.
4	The concept of the phone is terrific.  I have to use a 2-way pager for work and instead of carting around a cell phone and bulky pager I now just have this one small item.  And while I didn't think I'd really use it the Bluetooth functionality has definitely sold me.  I can use it not only for a wireless headset but to connect to the internet and to transfer sound files back and forth as well.The software of the phone seems to be a bit buggy still unfortunately.  When I lock the keypad I still sometimes hear tones when the keypad is pressed and the display lights up.  The menus are sometimes slow to respond delaying as much as 2 full seconds (doesn't sound like much but it can be irritating).Overall I'd buy the phone again without hesitation but I'm an early adopter.  If you're willing to put up with the occassional buggy behavior I'd definitely recommend this phone.
4	I really enjoy this device--being able to check email and blogs and send IMs while out and about is really nice. However it's kinda huge compared to a regular cellphone and I found that to be a bit of a drag. My service agreement seemed kind of pricey  and the coverage was poor (I couldn't get a signal in my own kitchen and I live in the middle of a big city not out in the country) and in the end I've shelved this phone for a smaller one with a cheaper monthly fee.
4	I started out with the sidekick color switched for a short time to the Blackberry 7100t and then came back to the sidekick II. I So love this phone. There is no other phone on the market that compares in many areas.Pro's -Super easy to use.Best messaging out therebest screen out therecrazy good data servicegood downloads for ringtones games and appsGreat signal (I was in rural Kentucky and still got a signal)Very reliableBest Data/Voice plan with T-mobile -- I have been with T-mobile for 5 years or so and have tried other services during that time. No other service has provided any better phone signal or features for a lower or even a competitive price.Con'sIn order for service to remain good you have to periodically reset the phone. Dont know why but when I do that it fixes any reception problems. T-Mobile techs said this was a good idea.That's it everything else is normal and great about this phone.Unless you need corporate email dont bother with the blackberry. It was the worst phone I have ever used.
4	I've had my SKII fo a little over a month now and find it a good fit for my needs.  I am a business user not a Snoop Dog groupie and this is a VERY cool device.Coverage in my area (Austin TX is good)and while I have not yet traveled away from the IH-35 corridor I had good voice and data coverage all the way to the TX/OK stateline (as far north as I went). For $20/month all you can eat data this is a screaming deal.  I don't find the web surfing that useful (speed is about like a 28kbps dial-up connection) but for email it is superior to the Blackberry 957 I used a number of years ago.  The interface for the phone and for email and the address book is great.  Far better than any Nokia phone I have ever used.  The intellisync software allows me to create use a separate address book in Outlook that I can then sync with the SKII with a one button push.  Very simple and means you can have an abreviated address book if you are concerned about having this infor resident on TMO/Danger's servers.  I agree with another reviewier that it would be better that this info is NOT resident but if that's a concern limit what you leave on the server.Drawbacks are no bluetooth no resident memory for email pictures etc no removable memory stick and no easy way to create and use your own ringtones.Great things great keyboard (nicer/bigger than Crackberry) intuitive interface/software screen size/clarity. Camera a nice feature easy to email pics anywhere. A very cool and functional device if you need phone and and email. The web and other stuff are OK but TMO data network will have to get faster and more WAP coded websites for content that is relevent for that to be a big reason to buy/use this device.I purchased through Danger's website total cost $0 after $200 instant discount and $100 in rebates. Worth a year's contract with TMO in my book.  Paying $49/mo for 3000 regional anytime minuets and $20/mo for all you can eat data (email text messaging etc etc EVERYTHING DATA included).I would recommend this to anyone that really needs email and occaisional web service in addition to phone service.  Not the smallest/best coolest phone but the best convergent communication device on the market right now IMHO.
4	Pro's:Very easy to use.Qwerty keyboardOTA (Over The Air) software upgrades that add usability to it once or twice a year.Full buddy list loading for AIM and YIM.Synchs to both Windows and Mac computers.Large clear screen.Allow for export of web bookmarks.Use up to three Pop3 or Imap4 email addresses with it.Con'sNo external memory.limited camera memory.no Bluetooth.no spell checker for the emailNo Microsoft Exchange email support so no corporate email unless it is a Pop3 or allows you to login from the web.Overall an excellent device.
4	I give it five stars - despite some technical problems:You can send and receive vcfs in e-mail attachments - but you can't always file them when you receive them. They are rendered well enough such that you can move the material manually.  This varies - as long as they have a filename that ends in .vcf and a mime type of text/x-vcard or text/directory and otherwise are formatted correctly they will get taken. But some applications for example evolution that great Linux e-mail application does not give something that was never a file a meaningless filename so the sidekick will not file evolution's vcards (unless you export them to a file and resend them with the right mime type).Rather than picking the name of the vcard for import out of the vcard's formatting the sidekick uses the filename. This might mean that it would be simply to pass garbage through the vcf interface so be careful.You can get URLs in SMS messages and they show up as URLs but you can't click on them. You can't click on URLs out of the AIM browser - you can copy the text and mail it to yourself then click on the URLs out of the mail where it pulls them out and makes them clickable at the end.The documentation says that the phone has a WAP browser. You might say With a regular browser why would I care about a WAP browser? - The answer is bandwidth - you want to look up a phone number WAP will be faster.  And there are some cool wap games. But the real answer according to the T-Mobile Tech supervisor is that the WAP browser is vaporware - it does not work.  Maybe someday.  There are sites you can't browse without javascript that have working wap analogues (like microsoft's sms generation site).  So you can't browse them at all from the phone.That is about it.  Most of the rest is great. I moved my Nextel data over by exporting the data from the Nextel site and in openoffice I rearranged the column names to match what would have been exported from Outlook Express and then imported.  Oh yes I also built names with a formula. Saved it as a comma file just like Outlook had and poof in about a minute a couple hundred phone numbers addresses and names migrated and merged and appeared on my phone.  I could have mailed vcfs for the 70-80 contacts that I was using but that didn't work.I've resisted all the games (I want MINESWEEPER - yes I know it is lame).  I might have to drop $4 for solitare.I did drop $10 for the terminal program and it has already become helpful - the terminal program is wonderful for something on such a tiny device. I can check out servers by connecting to them in raw mode by port. I can ssh securely to my server. There are lots of disconnects mostly related to when you stop typing to think for a couple of minutes but a program available in Linux called screen allows you to save programs running in the background and reconnect to them see their output get status and all that stuff. I can even get on IRC using a character mode IRC client.Someone called me to fix something on a weekend - it was something I could have fixed in 5 minutes on a real terminal it took eight on the tiny terminal. In many ways emacs seems to work better than vi does in character mode but they both work.One secret is that you can log in to your windows box using ssh in character mode using free products from cygwin or SFU (from Microsoft if you have pro). Command line only sorry.To echo the comments about the AIM client which is utterly reliable vs. the yahoo client which drops and reconnects all the time is probably worthwhile.The documentation suggests that you surf with graphics off for speed. But many buttons are graphical and unlike every other character or graphics off browser that simply displays the alt text or if there is none [IMAGE] the button completely goes away which means that you can't access what the button points to. This essentially means that you have to leave graphics on to surf.Occasionally web sites are mis-represented - on eBay for example there is an extra entry bubble generated between the search text bubble and the putton you push - if you enter text there (which seems the right place) searches don't work.Despite all these niggling problems and t-mobile's hapless tech support I am still giving this device five stars. The astounding thing about a poker playing dog is not that it wags its tail when it has a good hand but that it can tell that it has a good hand at all.The difference between getting text directions and being able to pull up a map of the area you are in as you drive down the road is wonderful - and then javascript stops you from being able to pull up a turn by turn map as you need it.I did not expect to have something in my hand that would allow me to log in to my system using ssh browse at all much less pull up mapquest maps.
4	The Sidekick 2 has a better form factor than the competitors such as Treo 600/610 and Blackberry offerings. It has a better more comfortable keyboard. It's more like a mini computer than a phone which I like. It can fully multitask unlike Palm. You can download a webpage check email and chat on AIM all at the same time unlike  on the Palm which will interrupt the process if you leave the application. Further the Sidekick II has both AIM and Yahoo! Messenger.I like the built in camera and I find I don't miss having a Palm at all especially now that you can use Intellisync with the Sidekick 2 to sync all your contact/calendar information with your desktop computer. I never really liked stylus input on the Palm anyway and again the keyboard on the Sidekick is a lot better. The Blackberry units are nice however I still find the Sidekick more cool easier to use and it has better instant messaging capabilities.My only slight complaint is that the Sidekick 2 does not have a replaceble battery. I would much prefer to be able to swap out the battery.
4	I have used a lot of screen protectors for my iphone and this one is the best. I'm happy to finally have a clear screen cover that works. For the past two years I wouldn't even try them using only the anti-glare covers. Then I would get tired of the anti-glare covers because in my opinion they detracted from the attractiveness of the screen.This cover looks great; you have to look real close to even realize there is a cover on there (wasn't the case with previous clear covers I had used). Boxwave sent me cleaning supplies with the two covers - that made it very easy to apply without getting any dust caught in between. And finally finger prints do not show up as readily as they do when there is no cover.Nice screen cover. Highly recommended.
4	The order was delivered on time and the clear touch is nice fit for my Galaxy S4. I ordered the anti glare version and it is easy to apply w/o any air bubbles. The protector works nice on the sun light. Also no finger prints or marks visible. Would definitely recommencement.
4	Absolutely love this screen protector. It came on time and the product was just as expected. I love how it comes equipped with everything you need to install it. A wetnap dry nap cleaning cloth and the flattening clip you use to even out the protector once its on. It looked very professional and my Galaxy S4 Screen looks SUPER vibrant and clean. You can not even tell that theres a screen protector. I would recommend this screen protector to anyone because the value surpasses the price. Afforable and efficient.
4	I've been a loyal BoxWave customer for years. The quality price value and dust free installation are unbeatable. These shields do a great job at protecting ALL of my electronics and also hold up well to scratches so that I don't need to even replace them. Could not be happier.
4	Just recived my screen protectors and there amazing. They came packaged very well. They come with a very thivk cleaning cloth and some wet and dry cleaning wipes. Once I put on protector on it was really clear no problems at all great feeling to the protector it was cut really well. Will defenetly buy more when I need them wont be using another protector but boxwave.. very satisfied (:
4	Oh my crystal clear... stands up to its name. ..absolutely easy directions to follow... No lint. . my screen looks like it has no protector on it. I am very careful with my device so I do not know how it will handle items scratching the screen or fingerprints..I received it quickly and I didn't have to pay for shipping plus because I bought one item received this packet for free. It comes with two screen protectors. If you follow the directions you should not need the other. I have purchased others and followed the directions and still end up with lint underneath... YES I would recommend this item. ..It is a must have for your phone. ..
4	I'm a lover of all gadgets and always have to get the coolest cell phone out there at the time.  This phone has been really great over the past 14+ months that I've owned it (I have the blue version).  I've not had ONE problem with it doing anything it shouldn't do (i.e. randomly powering off antenna problems etc).  I cannot say that for every cell phone I've ever owned.  LG makes a great cell phone and within their different models I think this one is the best I've seen so far.  My brother has this exact model and loves it too.The phone has a beautiful color screen easy to navigate menus a nice camera and video function and OUTSTANDING battery life.  The only complaint I will echo is that it would be nice at times to have a speakerphone.  Other than that this cell phone is the best I've found - including several other LG models that friends and family own.
4	I had it over 3 years and it was working great. Battery lasts very long. Phone is very durable and solid.
4	Ok so I used to have a Motorola T720 (one of the worst phones made) and a Motorola Timeport 8767 (One of the best phones ever made).  I needed a new phone and ventured into the local Verizon Wireless store.  I happen upon the LG VX7000 and think...this thing is huge!  I don't need a camera in my phone...but then I pick it up and play around with it.  It's pretty comfortable to hold.  The screen is nice bright and clear.  I wind up purchasing one from VZW online and when the phone arrives I put it to the test.This phone so far for me has been terrific! The phone itself is a tad larger than my last T720 but not by much...the main LCD is a nice bright TFT screen.  Included are some wallpapers 3 real pics(A Sunset scene an island scene and a group of people scene) a Verizon Logo wallpaper and a few doodle type cartoony pics.  You can change the settings for the display easily as the UI for this LG is much better than my old Moto.  The front LCD is nice enough...you can also set a wallpaper here or use a pic taken from the camera to use as a picture ID when that person calls.Ringtones...kinda forgettable (I am beginning to think cell phone providers tell phone makers to make some pretty useless ringers so you download decent ones).  You can however record your own which sound surprisingly good with the internal mic as well as download them from Verizon's Get It Now Brew service.  You can also use MP3's as ringtones through a little trick.  One think I like...this phone is loud!!  I can hear it ringing in a crowded shopping mall even.  The vibrate feature works well enough and can be activated quickly (though this requires you to flip open the phone).The camera is located where the hinge of the flip would be and rotates so you can snap a pic of yourself without contorting your face and arms to face the lens.  You can also change some pic settings like black and white and sepia tones etc.  The camera is quite decent for a VGA cell phone camera.  There is a flash though this is rather useless except for close up pics.  The camera also lets you take 15 sec video clips which you can save and email to your friends.  While I figured I'd never use this feature I have twice already.  The advantages of having the camera/video in something you always carry is quite nice...it's fine for candid moments and though your friends might know you have a camera phone they won't probably guess you're video recording them. :DThe call quality is niceloud and clear...much better than my old cell phone. Battery life for me has been approx. 5 days with light usage and charges in a little over 2 hrs.  Mind you the old blue versions of this phone had a charging plug near the data port...the new black face ones charge straight through the data port.The holster that came with mine (the black vx7000) was great...solid and not cheapy like some phones are.  Notice that the face of the phone flashes colored led's near the flash when you receieve a call or are making one...some like it some don't.I like the phone and it's size is deceptive. Tonight I showed it to a friend and she said that thing is huge!..then we compared it to her Panasonic camera phone and she noticed...hers was bigger lol.  This is one of Verizon's best cell phones right now...highly recommended.
4	GuysI have used several of my friends bluetooth headsets (motorolas and jabras) and had decided I didn't want one.  Then I found the Mobile Freedom and read the reviews.  I know Logitech and have used a lot of their stuff with good results so I tried it.  IT DOES EVERYTHING YOU HAVE READ!!  It's quiet in the wind it's battery lasts for days for me it's easy to use easy to pair and the sound quality is awesome!!  Nobody could ever tell I was using a headset.  It takes a bit to get used to the ear clip but once you do there are no problems.  It may be a bit heavier and larger than some but then those little tiny ones that look so chic also have TERRIBLE reviews and TERRIBLE performance!!  Try it out you won't regret it.
2	I get significant transmission static with this headset with my I-mate Sp3i unless I point the phone directly at the headset from a few feed away. It has static if I put the phone in my shirt pocket! Since I haven't done a baseline test of the phone with other bluetooth headsets I can't say if it is the headset or the phone but either way if you buy one of these and have the same problem make sure and return it within the return period.Another problem is the plastic ear holder (the part that holds the headset to your ear). This is a bad design and honestly there is no way to get this thing to properly and confortably fit my ear. The only way to wear it is to have half your ear lobe hanging out which result in a lot of pain within 10min or so. Avoid this headset if you want wear a headset for extended periods of time.A final note: The wind blocking technology works well but at the expense of a high quality sound transmission to your recipent. I've asked a few of my techno-geek-friends when I'm talking to them with the headset and they all say that the sound quality seems to be missing a full dynamic range.Good luck!
4	I bought the Logitech after reading numerous reviews on various brands.  I use the device with a Motorola V551 phone (Cingular).  It works geat!  It charges very quickly and the charger folds up in a compact fashion when not in use (the electrical prongs fold up into a recess in the charger). The unit holds a charge for a long time.  I left it in a drawer for a month pulled it out and it was still ready to go!I use the device a couple of times a month on business when driving etc.  The windscreen is outstanding and cuts out noise even when driving with the window open.  some people complain about the ear piece.  It seems fine to me and you can adjust it easily but keep in mind any headset is an annoyance when you first wear one.  Then it becomes second nature.the sound is great the phone detects the device quickly its fairly comfortable. All it all it performs just like a device twice its price
4	I have a Motorola Razr phone and I absolutely hate it because it has low hearing volume and bad reception resulting in missed calls.  I was seriously planning on returning/selling it until I got this Freedom headset!It makes a huge difference!  Very lightweight and comfortable!  No problems with range or battery life.  A little bulky though.  Just got it the other day and a must buy especially at $40 with $10 rebate = $30!!
4	Its the only bluetooth headset I've used so I don't have anything to compare it with.  Has made my ipaq 6315 much more usable as a phone.  Sound quality is good some people say I sound far away I'm experimenting with the gain on the ipaq we'll see if that helps.  It was a little tight for me at first (big ears) I was able to bend the part that goes around the ear a little and its much better now.  Great battery life.Would be nice to have an external ringer on it so I could hear it ringing or vibrate if I were away from the phone.  Good range 15-30'.
4	i had bought the motorola HS820 before this one for $80. i have a motorola V505 from at&t.; the motorola worked pretty well but i thought $80 for a bluetooth headset was way too much. i returned the motorola and picked up the logitech instead and for 1/2 the cost i was just as happy.it fits a little awkwardly on my ear but so did the motorola so i am thinking my ears are the problem. call clarity and voice recognition is good. battery life is good. weight on ear is good. overall i am pretty impressed!i wish there was some way to adjust the tightness of the earpiece as it feels kind of loose on my ear. would also be nice if the on button wasn't so small that you covered it up with your finger when you turned it on making it hard to see the flashing blue light.whenever i use my microwave it makes the bluetooth connection drop. just warning ya'. ;)
4	I've been using this headset for a few months and couldn't be more pleased with the battery life. It recently had no problems keeping up with a four hour Skype session!It is also capable of pairing with multiple devices so you can for instance use it with your computer at home and your cell phone on the road without having to redo the pairing every time something cheap brand-X headsets don't do.Logitech was kind enough to supply a very tiny charger perfect if you take your headset on the road. For those international trips no problem: it can handle 100 to 240 volts and 50 to 60 Hz (translation for the technologically challenged: you can use it anywhere in the world just get a cheap prong adapter)On the negative side it's possible to jam the connector into the headset the wrong way if you're not careful. Of course the battery won't charge up and the light won't go on a dead giveaway. It caused no damage to my headset but the connector design could be better.I found this headset very comfortable to wear for extended periods of time. The volume is loud and the sound quality is very clear. People on the other side liked the sound quality as well.There are a few negative points that cost this otherwise excellent headset a star:* after 10 minutes of inactivity it goes to low-power mode sleep. When the phone it is paired with rings it may take up to 5 rings for it to wake up and start ringing. If you press the answer button before the headset starts ringing you will lose the call. If you want to answer right away you can always answer on the phone but if you do so pressing the answer button on the headset will not transfer the call to the headset like it did on my Sony Ericsson HBH headset but hang up. To transfer the call to the headset use the appropriate menu on the phone instead.* The ring on the headset is an irritating non-modifiable melody. It would be nice to have a few options!* The headset is fairly large and dorky-looking.Despite these few drawbacks don't forget that this is a very capable well made and reliable headset at a bargain basement price one of the best out there. If you can live with the looks it's a super deal.
0	the behind the ear thing just broke...I baby my stuff and treat it VERY lightly and this piece of junk just fell apart!!!Very dissapointed!!!I should have made my additions to this review long ago but Logitech cam through for me on this headset in a huge way! They immediately sent me a replacement of the headset but not just a replacement an $85 replacement! Then told me to keep the broken one which I was able to fix with some Krazy Glue!Really incredible customer support...I will never hesitate to buy something branded with the Logitech name!BTW 5 stars on the earpiece itself once it was repaired with the glue.
2	I'm a great believer in spending as little as possible on glitzbells and whistles and generally go for performance and practicality. Sound quality and features are fine for the price.  But the unit is quite difficult to wear -- the boom is wide and boxy; the weight is unbalanced as well.  I could not get a comfortable fit.  My ear is well within normal range of size and shape but was bent out of shape by the headset.On the positive wind noise and lost connections -- common criticisms of other BT headsets -- was not a problem here.  If you don't care about medium to long term fit and comfort or the aesthetics of walking around with such an large unit hanging off your ear you may be happy with this headset.  I wasn't and am returning it.  I'm going to give the Cardo Scala a try;  if it's no good I'll probably go with a Jabra and spend a bit more money.
4	I've had this for about a year.  It works great.  Great call quality no static.  Battery life is real good.  The only bad part is this looks like a part of a males anatomy and I don't really want that on my head.  Otherwise great buy.
4	Let me say a few things:Buy THIS device.  Here are the reasons:- 7-8 Hours talk time- True 30 feet range- Wind filter for clear talking- Small and comfortable doesn't intrude your ear- Crazy price huge quality- Warranty and reliability of Logitech!I've used a Sony Ericsson and Jabra BT200 and I would say the Jabra is much better than Sony Ericsson but the Logitech blows them both away.  It's faster to put on the Logitech and the range is much better.  The microphone is clear and crisp and the speaker volume is loud and sufficient.For me I used a Jabra A210 bluetooth adapter for a Sprint Sanyo 8100 phone w/2.5mm headset jack.  It gave me BT on my phone so I could use this headset.  The auto-answer and hang up depends on your phone whether it would normally do so with a headset or not.  Works great for me!If you are considering a headset get this one.  It's what bluetooth technology should be like.  It's so great that Amazon sold out...  nice.  It was $39.99 (where did they all go???)
4	I was a bit skeptical when I saw the price and read some reviews but I thought hey its Logitech it must be good.  I was right this headset is very comfortable compared to another headset I just bought.  The ear speaker is loud even to the point that I don't have to have it on the highest setting.  The mic was the thing I was worried about though so I called my friend's cell phone and talked to myself and I was pleasantly surprised with the sound volume and clarity.  Also I haven't had any complaints from other friends I've talked to with the headset.  It has been my experience that Logitech makes the best wireless devices for the buck and they didn't let me down with this one (second Logitech wireless devices in two month; I also bought their xbox controller which is definitely also worth the buy.)
0	The sound quality was excellent but the earpiece is flimsy and irreplacable: terrific electrical engineering poor mechanical engineering.I loved it when it wasn't broken.  Even wind didn't seem to bother the headset much.  The voice quality was great on transmission and reception.  But the earpiece is incredibly flimsy and can't be replaced.  I got a new headset the first time on warranty.  The second time it broke I could have gotten a free replacement again but I didn't want the hassle.  I have a Scala now that I've been using for months and I'm very happy with it even though the sound and wind-immunity doesn't measure up to the Logitech.
4	I have used it now for 2 weeks with a RAZR V3 and I am satisfied it works as advertised. It was very easy to pair the headset with the phone. The sound is good even in noisy environments. The headset is light confortable and fits well.My only complaint is about the smart button used to turn on/off answer dial and pair. The button is also a LED indicator. The LED flashes diferently (different colors intervals) for various modes but it is difficult to see the LED while pushing and holding the button. After a few days I got used to it and now I know how long to hold the button down to switch on/off pair or use voice dial.At $42 it is a good deal.
4	very cheap excellent value. the problem with most is their uselessness when confronted by windy conditions- this does a much better job than most. v simple instructinos though it lacks the ability to switch easily between headset & phone & back.nevertheless at $35 or under brilliant value.
2	Pros:- Price- Ease of pairing- Sound quality (yours and theirs)- Battery lifeCons- Painful for an extended time (10 mins)- Hard to tell if on or off
4	I bought the Logitech Mobile Freedom Headset (980228-0403) for use with VoIP on my HP zt3000 Windows XP SP2 notebook. I wanted to use a wireless headset and VoIP to make international calls mostly from hotel rooms. This headset did not work out of the box for my situation. The Logitech support website was great. It said to upgrade the notebook's bluetooth software. The HP site was also excellent. I downloaded bluetooth and many other newer drivers. Once installed the headset immediately worked as docuemented. The other newer drivers solved all the weird hibernation problems I've been experiencing too. I'm using Skype for VoIP service. Skype setup has an option for using the bluetooth headset for Skype only otherwise the normal audio devices are used. All in all installation was a bit of upgrade work but competently supported. I now have a VoIP connected wireless headset that allows me mobile freedom. Due to my usage I have no comment on the audio quality or useability with mobile phones. The device apparently will not work with the majority of PocketPCs due to a lack of bluetooth software. Thus I only gave it 4 stars. However HP does sell stereo headphones (no microphone) for most IPaq models.Update: 15-March-2005 Am able to pair with Axim x50v PocketPc. Has considerable static. Skype and other apps nearly unusable. Continues to work with XP well. Suggest Plantronics MX100I Stereo Headset for using Skype on a PPC.
4	Got this headset to replace my Jabra (which was incompatable with my Nokia 3650). Fit and comfort is extremely subjective but I found the Jabra to be far more comfortable (I would actually forget I was wearing it); that said this unit is not uncomfortable (until after a couple hours) just not nearly AS comfortable or securely fitting.Very few complaints as far as performance. It was easy to pair with my phone my wife's Motorola V3 and even my laptop. Sound quality is clear for both parties (recipients occasionally complained of a pinging noise with the Jabra) and the noise reduction actually works to eliminate wind noise. Battery life is excellent. The single function can be a little aggrevating (especially when trying to turn it off as you have to hold it down for a long time). The only weird and very rare quirk is occassionally calls will be interrupted with a strange sound that sounds like someone dropping a manhole cover as it spins on pavement - very strange very annoying and fortunately very rare.Overall performance is top notch comfort is acceptable and value is difficult to beat.
4	I have been using this for a month.PROS:It is a good value.  It works really well and it lasts a very long time on a charge.  The WindStop feature works very well.  People have been able to hear me very well while driving and even while playing volleyball.  It stays on the ear well but is not uncomfortable.CONS:The unit looks okay but is less attractive than some of the other high-tech units on the market.  3 of my co-workers have commented that it looks like I am wearing a phallic symbol on my ear which is really not the look I would like to achieve.
