Sentiment,Tweet
0,@TeamCavuto @Apple all they are doing now is alienating people. Blocking Federal Interstates need to be stopped too. Endangering lives.
0,"@prettynumbers @TeamCavuto @Apple Also, Steve Jobs? Overrated. https://t.co/0Zu1Cga8kP"
0,@eternalmuke wtf Siri step your game up @apple
0,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
0,@TeamCavuto @Apple At this point it's not anger. It's simply a manifestation of stupid.
0,@SealsKevin @TeamCavuto @Apple Hopefully endangering their own lives!
0,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
0,I just got this charger like 2 weeks ago what the frick @apple
0,RT @pambesteder: @TeamCavuto @Apple At this point it's not anger. It's simply a manifestation of stupid.
0,@TeamCavuto @FairOaksTrader @Apple These actions are not helping their cause. #DemocratsWaronTruth
0,MY T-MOBILE / IPHONE NIGHTMARE http://t.co/Gs9wNwmawu #iPhone6 @BlackBerry @apple @TMobile http://t.co/YtoMvsJfVx
0,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
0,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
0,@Apple fuck u n this weak ass iPhone
0,cocky ass apple. i was talking bout da fruit. fuck you. @apple http://t.co/nxK3gcg7v0
0,Lmfao RT @hellvcopter: cocky ass apple. i was talking bout da fruit. fuck you. @apple http://t.co/HjISNmx6aZ
0,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
0,FUCK YOU @Apple
0,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
0,Oh @espn your live streaming on @apple tv blows.
0,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
0,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
0,Why does my battery die so quick @apple
0,@Apple airplay sucks on Yosemite
0,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
0,@ok_fatty @apple thanks 4 almost burning my house down
0,I seriously f-ing HATE this new version of @Apple iTunes. Spend HOURS trying to figure out how to synch w/o deleting everything.
0,@Apple!! What the heck??? My phone screen looks like it lost a battle with a windstorm! http://t.co/HcTgCIjxBS
0,"@TeamCavuto @Rowdman53 @Apple It's democrat funded OWS &amp;paid protesters distraction from democrat failures ACA, Amnesty,taxes,debt,economy"
0,Why does my phone suck so much @apple
0,RT @animaItoes: Why does my phone suck so much @apple
0,RT @animaItoes: Why does my phone suck so much @apple
0,@Apple fix addis' phone so we can text each other pls and thx
0,@Apple can you please make a charger that actually last
0,"@arstechnica @joemullin Come on @Apple, @Google, et al.-get your STB together so we can bypass cable/satellite companies."
0,Ayyy my fourth phone charger this week broke today @apple fuck you
0,"So here's the deal, I'm taking this phone and beating the shit out of it. Fuck you @AppStore @Apple whatever your damn twitter is, Fuck You"
0,"iPhones are mad sensitive bro, if it's too cold, it dies even with a lot of battery left. If it's too hot, it shuts down as well SMFH @Apple"
0,#xcode #AAPL - source kit crash in swift - getting annoying now.
0,@Tyniaaaa_  FUCK @JColeNC  and @apple
0,Worst thing I ever did was update the software on my computer. This update is trash @apple
0,so with ios8 u can delete a contact but its not actually deleted fml fuck u @apple
0,RT @dbreeeezy_: so with ios8 u can delete a contact but its not actually deleted fml fuck u @apple
0,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
0,@Apple my phone just died at 5% and I feel betrayed.
0,Dear @apple. Worst idea ever. Fix it. http://t.co/TSisv9EJhg
0,"RT @Jus_Trippy: i need new emojis , preferably some brown people an shxt like that @apple"
0,Hey @Apple what the hell is this hahaha http://t.co/r1Uspl8dHn
0,"My spellcheck makes me wanna stab somebody, that isn't the fuckin word I wanted to use @apple"
0,"@Apple YH News China reminds Apple on need to support privacy, security in its products: Apple can have access...  http://t.co/hNuWafq0sI"
0,@angelicaxpham does it look like i fucking have 12 days @apple
0,@ganondaIf why is the quality so bad on these WEBCAM PICS EXCUSE ME @APPLE
0,@apple thanks for making the shittiest chargers
0,The hell does this mean @apple one day Skype won't let me login now I can't even open the app http://t.co/SegFVq5Mzx
0,These Damn @Apple Commercials Are Getting Worse and Worse
0,"No, @Apple, don't 'remind me tomorrow'. Just f'ing TELL ME what the updates you want to install actually ARE."
0,Congrats @apple on making an iPhone recording DRM protected so we can't play it anywhere we want #fail
0,Danger* but ok @Apple wanna fuck with me
0,my iphone6 plus is impossible to hold without a cover it slides out if my hand #apple #iphone @apple
0,@apple #ios8 The lack of true keyboard integration is KILLING me! Half-assed implementations aren't solutions!
0,"RT @Jus_Trippy: i need new emojis , preferably some brown people an shxt like that @apple"
0,Best apps 2014 it seems. What's wrong with @apple? http://t.co/fhdU46pFZh
0,"Here we go again wit this 'waiting for items to copy' shit on iTunes, y'all pissing me off @Apple"
0,How is my battery already 83% within 15 minutes of usage. Fix up @apple
0,@ohaiigloria @hahahamark @apple explain yourselves
0,@apple#ipad #irig  For the price to connect my guitar I could buy a real amp loud enough to perform! #ripoff
0,YES I LOVE WHEN NONE OF MY STUFF WORKS THANK YOU @APPLE
0,real quick shout out to @apple for your technology never working
0,Attention @apple! Your free iPads would go faster if your emails didn't go straight to junk folders. #sortitout
0,"Dear @apple - sometimes when I write 'gave' it means I want the word 'gave', not the word 'have. It's not a typo."
0,Hey @Apple the keyboard on my phone is all sorts of drunk this morning send help pls thx
0,It's official: #Williamsburg is no longer hip anymore. http://t.co/YqM55v8SBD @Apple
0,That moment when you're typing a tweet and the official @Twitter client on your @Apple #iPad 1 CRASHES. &gt;:(
0,Apple Inc. is doomed. $AAPL dropped by 1.11%! Currently priced at 111.155. http://t.co/K6PKMj3Sbf #AAPL
0,IN YOUR FACE @apple
0,"@apple one of my iPhone 5 speakers just stopped working, that's not cool..send me the iPhone 6 and I will forgive you"
0,4-inch #iPhone6: Five Reasons #Apple Won't Make It - Forbes #aapl http://t.co/RsGPtWRaEZ
0,.@apple you suck
0,RT @bchmura12: .@apple you suck
0,"Apple 'hoarding' iPhone 6 supply for its own stores $AAPL #aapl
http://t.co/NlSgE3QD2s"
0,"Happy Monday! My camera on my fancy @Apple #iPhone6Plus suddenly stopped working this weekend, so instead - I meme. http://t.co/lp9KPujmPg"
0,$AAPL shares fall despite price target increases from BMO Capital and Citigroup http://t.co/vInsdgqxCA #Apple #AAPL #WallStreet #NASDAQ
0,No @Apple TV update for me yet
0,my iPhone is fucked. Thanks @apple and @EE what great help you were. Where can i get a new iPhone from?
0,.@Apple and @Amazon refuse to make full federal workforce diversity data public http://t.co/8LIir5Tpjs #Diversity #Tech #technology #jobs
0,The pop up message box on Iphones is terrible @apple
0,"Why Apple and Microsoft Should be Worried About Google's Chromebooks $AAPL #aapl
http://t.co/Vy3tiENimQ"
0,#AAPL:Apple (AAPL) Stock Is Falling Today Amid iPod Pricing Lawsuit...http://t.co/IleRHoXjc3
0,.@Apple it really makes it hard to spend money on apps with functionality that might soon disappear on the Today Menu.  Please stop this.
0,"I've tried turning it off and on, what's my problem here? @apple http://t.co/HYSbBXpvz5"
0,"RT @iLoveMyMom98: I've tried turning it off and on, what's my problem here? @apple http://t.co/HYSbBXpvz5"
0,"RT @iLoveMyMom98: I've tried turning it off and on, what's my problem here? @apple http://t.co/HYSbBXpvz5"
0,@steveliesman whatever it takes to bring this stock down you'll do it. Nothing is too dumb #AAPL !!!
0,iPod Lawsuit Loses Last Plaintiff as Judge Discusses Halt Amid Search for Replacements http://t.co/OgDA4czK3Q #AAPL
0,"@Apple, you made a mistake. Now itå«s time to Replace or Fix All 2011 Macbook Pro with Graphics Failure. #MBP2011  http://t.co/n64Ygo7JlT"
0,Literally have been trying to get my @Apple ID re-enabled since November. Why in the actual fuck is this so difficult?
0,#AAPL:Apple products may have Bah! Humbug! holiday: Survey...http://t.co/v0pgoghDwd
0,"RT @iLoveMyMom98: I've tried turning it off and on, what's my problem here? @apple http://t.co/HYSbBXpvz5"
0,"Please @apple, make the green button do what it used to do. Full screen is the exception, not the rule. #whomovedmycheese"
0,another fucking software update? really? @apple
0,@apple @tim_cook its 28 mb ! Why do i need WiFi to install it???? http://t.co/gQ0pJqNRIK
0,Just been handed this @apple device to fix ..m.. owner doesn't fancy waiting .... #nowounder http://t.co/Op8YZAOJk0
0,"Dear Santa, All I want for Christmas is for @Apple to send my iPhone (ordered 9/29)."
0,"YES.  RT @garrett_wollman: No, @Apple, don't 'remind me tomorrow'. Just f'ing TELL ME what the updates you want to install actually ARE."
0,"Please, @Apple, don't go the way @Facebook has gone with their iOS 'release notes'.  We DESERVE to know what's happening with our gear."
0,Gave @apple over 3k for a computer weeks ago...and still nothing. Awesome.
0,"Happy Monday! My camera on my fancy @Apple #iPhone6Plus suddenly stopped working this weekend, so instead - I meme. http://t.co/9IbDKwrdhZ"
0,BLOCK TRADE detected in #AAPL
0,"We hope @Apple doesn't use glass for their new Store in #Williamsburg 

We are afraid The #Sikrikim and #Tzimerman will break it..."
0,@apple why did you make it so difficult to get help with your products?  I just wasted 45 minutes of my life online and still am nowhere.
0,My phone went from 78% to 21% @apple please tell me how that is mathematically possible
0,"Average Mac User Faced Nine Malware Threats Last Year, but OS X Remains Minor Target [Mac Blog] http://t.co/NvRO4DnFYO #AAPL"
0,RT @marisalovexox: My phone went from 78% to 21% @apple please tell me how that is mathematically possible
0,Fuck this is the third charger I've broke in like two months @apple u suck and you know it
0,13% left what even is this shit @apple
0,"RT @iLoveMyMom98: I've tried turning it off and on, what's my problem here? @apple http://t.co/HYSbBXpvz5"
0,C'mon @Apple I'm ready to buy your watch. Hurry up. #applewatch http://t.co/oe0NTvNAc8
0,"had android chargers for years &amp; they're still top tier. please keep up, @Apple."
0,.@Apple please ban 'After School' and 'Yik Yak' apps from iTunes/App Store. These are apps being used for anonymous bullying &amp; threats.
0,"RT @iLoveMyMom98: I've tried turning it off and on, what's my problem here? @apple http://t.co/HYSbBXpvz5"
0,Thinking of upgrading to #Yosemite? Think twice  http://t.co/dU0Mpaw5Ri It's not for everyone. RT #ASMSG @Apple
0,"proof @apple does not use it's own products. freaking MAIL shows up in SEARCH FOR FILE in the FINDER!

nut kicks. http://t.co/64hu4wqNkV"
0,really @apple? your search tool is USELESS. nut kicks http://t.co/KQH02bePBu
0,Ur minute has been about 10 minutes @apple http://t.co/tInVuQNYAM
0,So @Apple just gave me a huge middle finger to the face
0,RT @Ecofantasy: Thinking of upgrading to #Yosemite? Think twice  http://t.co/dU0Mpaw5Ri It's not for everyone. RT #ASMSG @Apple
0,RT @Ecofantasy: Thinking of upgrading to #Yosemite? Think twice  http://t.co/dU0Mpaw5Ri It's not for everyone. RT #ASMSG @Apple
0,why isnt group facetime a thing @apple wtf
0,Being held hostage at @apple - They are replacing the whole phone. Last backup at 630 a.m. this morning so anything since was byebyebye.
0,hey @apple is it normal for my laptop charger to be soldering itself to my skin? Thanks! - J
0,My iPhone 5's photos are no longer downloading automatically to my laptop when I sync it. @apple support is unhelpful. Any ideas?
